,Crop,Crop_Year,Season,State,Annual_Rainfall,Yield,Fertilizer_per_ha,Pesticide_per_ha
7979,groundnut,2002,kharif,gujarat,458.4,0.633157895,94.67,0.25
7980,groundnut,2002,summer,gujarat,458.4,1.547222222,94.67,0.25
7981,guar seed,2002,whole year,gujarat,458.4,0.371,94.67,0.25
7982,jowar,2002,kharif,gujarat,458.4,0.636428571,94.67,0.25
7983,jowar,2002,rabi,gujarat,458.4,0.617,94.67,0.25
7984,maize,2002,kharif,gujarat,458.4,1.671875,94.67,0.25
7985,moong(green gram),2002,kharif,gujarat,458.4,0.282777778,94.67,0.25
7986,moth,2002,kharif,gujarat,458.4,0.544666667,94.67,0.25
7987,onion,2002,whole year,gujarat,458.4,28.60875,94.67,0.25
7988,other  rabi pulses,2002,rabi,gujarat,458.4,0.526666667,94.67,0.25
7989,other kharif pulses,2002,kharif,gujarat,458.4,0.564,94.67,0.25
7990,potato,2002,whole year,gujarat,458.4,20.24333333,94.67,0.25
7991,ragi,2002,kharif,gujarat,458.4,0.65,94.67,0.25
7992,rapeseed &mustard,2002,rabi,gujarat,458.4,1.103125,94.67,0.25
7993,rice,2002,kharif,gujarat,458.4,1.209230769,94.67,0.25
7994,rice,2002,summer,gujarat,458.4,4.53,94.67,0.25
7995,sesamum,2002,kharif,gujarat,458.4,0.396470588,94.67,0.25
7996,small millets,2002,kharif,gujarat,458.4,0.294,94.67,0.25
7997,small millets,2002,rabi,gujarat,458.4,0.26,94.67,0.25
7998,sugarcane,2002,whole year,gujarat,458.4,67.23714286,94.67,0.25
7999,tobacco,2002,whole year,gujarat,458.4,1.61,94.67,0.25
8000,urad,2002,kharif,gujarat,458.4,0.396111111,94.67,0.25
8001,wheat,2002,rabi,gujarat,458.4,2.185789474,94.67,0.25
8002,arhar/tur,2002,kharif,haryana,353.9,1.005,94.67,0.25
8003,bajra,2002,kharif,haryana,353.9,0.975263158,94.67,0.25
8005,barley,2002,rabi,haryana,353.9,1.6,94.67,0.25
8006,cotton(lint),2002,kharif,haryana,353.9,1.038333333,94.67,0.25
8007,gram,2002,rabi,haryana,353.9,0.577894737,94.67,0.25
8008,groundnut,2002,kharif,haryana,353.9,0.496,94.67,0.25
8009,horse-gram,2002,kharif,haryana,353.9,0.062,94.67,0.25
8010,jowar,2002,kharif,haryana,353.9,0.0975,94.67,0.25
8011,maize,2002,kharif,haryana,353.9,0.478333333,94.67,0.25
8012,masoor,2002,rabi,haryana,353.9,0.6675,94.67,0.25
8013,moong(green gram),2002,kharif,haryana,353.9,0.138,94.67,0.25
8014,moth,2002,kharif,haryana,353.9,0.042,94.67,0.25
8015,onion,2002,whole year,haryana,353.9,19.29692308,94.67,0.25
8016,peas & beans (pulses),2002,rabi,haryana,353.9,0.721666667,94.67,0.25
8017,potato,2002,whole year,haryana,353.9,33.775,94.67,0.25
8018,rapeseed &mustard,2002,rabi,haryana,353.9,1.095789474,94.67,0.25
8019,rice,2002,kharif,haryana,353.9,2.495,94.67,0.25
8020,sannhamp,2002,whole year,haryana,353.9,0.04,94.67,0.25
8021,sesamum,2002,kharif,haryana,353.9,0.165555556,94.66999999999999,0.25
8022,sugarcane,2002,whole year,haryana,353.9,48.52888889,94.67,0.25
8023,sunflower,2002,rabi,haryana,353.9,0.98875,94.67,0.25
8024,sweet potato,2002,whole year,haryana,353.9,13.98166667,94.67,0.25
8025,urad,2002,kharif,haryana,353.9,0.042857143,94.67,0.25
8026,wheat,2002,rabi,haryana,353.9,3.947894737,94.67,0.25
8027,arhar/tur,2002,kharif,himachal pradesh,890.8,0.22,94.67,0.25
8028,bajra,2002,kharif,himachal pradesh,890.8,0.775,94.67,0.25
8029,barley,2002,rabi,himachal pradesh,890.8,1.299090909,94.66999999999999,0.25
8030,coriander,2002,whole year,himachal pradesh,890.8,0.27625,94.67,0.25
8031,cotton(lint),2002,kharif,himachal pradesh,890.8,0.4275,94.67,0.25
8032,dry chillies,2002,whole year,himachal pradesh,890.8,0.207,94.66999999999999,0.25
8033,garlic,2002,whole year,himachal pradesh,890.8,0.64,94.66999999999999,0.25
8034,ginger,2002,kharif,himachal pradesh,890.8,6.73,94.67,0.25
8035,gram,2002,rabi,himachal pradesh,890.8,0.727777778,94.67,0.25
8036,groundnut,2002,kharif,himachal pradesh,890.8,0.367142857,94.67,0.25
8037,horse-gram,2002,kharif,himachal pradesh,890.8,0.238181818,94.67,0.25
8038,linseed,2002,rabi,himachal pradesh,890.8,0.135,94.67,0.25
8039,maize,2002,kharif,himachal pradesh,890.8,1.6075,94.67,0.25
8040,masoor,2002,kharif,himachal pradesh,890.8,0.519090909,94.67,0.25
8041,moong(green gram),2002,kharif,himachal pradesh,890.8,0.241666667,94.67,0.25
8042,onion,2002,whole year,himachal pradesh,890.8,5.328,94.67,0.25
8043,other  rabi pulses,2002,rabi,himachal pradesh,890.8,0.26,94.67,0.25
8044,other kharif pulses,2002,kharif,himachal pradesh,890.8,0.364166667,94.67,0.25
8045,peas & beans (pulses),2002,kharif,himachal pradesh,890.8,1.156363636,94.66999999999999,0.25
8046,potato,2002,whole year,himachal pradesh,890.8,10.06,94.67,0.25
8047,rapeseed &mustard,2002,rabi,himachal pradesh,890.8,0.39,94.67,0.25
8048,rice,2002,kharif,himachal pradesh,890.8,1.133636364,94.67,0.25
8049,sesamum,2002,kharif,himachal pradesh,890.8,0.27,94.67,0.25
8050,small millets,2002,kharif,himachal pradesh,890.8,0.356666667,94.66999999999999,0.25
8051,soyabean,2002,kharif,himachal pradesh,890.8,1.3825,94.67,0.25
8052,sugarcane,2002,whole year,himachal pradesh,890.8,1.887142857,94.66999999999999,0.25
8053,tobacco,2002,whole year,himachal pradesh,890.8,1.58,94.67,0.25
8054,turmeric,2002,whole year,himachal pradesh,890.8,0.418571429,94.67,0.25
8055,urad,2002,kharif,himachal pradesh,890.8,0.326363636,94.66999999999999,0.25
8056,wheat,2002,rabi,himachal pradesh,890.8,1.389166667,94.67,0.25
8057,arhar/tur,2002,kharif,karnataka,860.8,0.368333333,94.67,0.25
8058,bajra,2002,kharif,karnataka,860.8,0.43125,94.67,0.25
8059,bajra,2002,rabi,karnataka,860.8,0.79,94.67,0.25
8060,bajra,2002,summer,karnataka,860.8,0.88,94.67,0.25
8061,banana,2002,whole year,karnataka,860.8,16.96518519,94.67,0.25
8062,black pepper,2002,whole year,karnataka,860.8,2.213076923,94.67,0.25
8063,cardamom,2002,whole year,karnataka,860.8,0.062857143,94.67,0.25
8064,castor seed,2002,kharif,karnataka,860.8,0.893333333,94.67,0.25
8066,coriander,2002,whole year,karnataka,860.8,0.1235,94.66999999999999,0.25
8067,cotton(lint),2002,kharif,karnataka,860.8,1.152857143,94.67,0.25
8068,dry chillies,2002,whole year,karnataka,860.8,1.266666667,94.67,0.25
8069,garlic,2002,whole year,karnataka,860.8,1.382,94.67,0.25
8070,ginger,2002,kharif,karnataka,860.8,12.796,94.67,0.25
8071,gram,2002,rabi,karnataka,860.8,0.473181818,94.67,0.25
8072,groundnut,2002,kharif,karnataka,860.8,0.5808,94.67,0.25
8073,groundnut,2002,rabi,karnataka,860.8,1.175,94.67,0.25
8074,horse-gram,2002,kharif,karnataka,860.8,0.426666667,94.67,0.25
8075,horse-gram,2002,rabi,karnataka,860.8,0.408333333,94.67,0.25
8076,jowar,2002,kharif,karnataka,860.8,0.97952381,94.67,0.25
8077,jowar,2002,rabi,karnataka,860.8,0.496666667,94.66999998626812,0.25
8078,jowar,2002,summer,karnataka,860.8,1.619375,94.67,0.25
8079,linseed,2002,rabi,karnataka,860.8,0.342857143,94.67,0.25
8080,maize,2002,kharif,karnataka,860.8,2.174,94.67,0.25
8081,maize,2002,rabi,karnataka,860.8,2.483181818,94.67,0.25
8082,maize,2002,summer,karnataka,860.8,2.472173913,94.67,0.25
8083,mesta,2002,kharif,karnataka,860.8,2.035714286,94.66999999999999,0.25
8084,moong(green gram),2002,kharif,karnataka,860.8,0.079565217,94.67,0.25
8085,moong(green gram),2002,rabi,karnataka,860.8,0.171764706,94.67,0.25
8086,niger seed,2002,kharif,karnataka,860.8,0.213913043,94.67,0.25
8087,onion,2002,whole year,karnataka,860.8,7.0436,94.67,0.25
8088,other  rabi pulses,2002,rabi,karnataka,860.8,0.120384615,94.66999999999999,0.25
8089,other kharif pulses,2002,kharif,karnataka,860.8,0.2824,94.67,0.25
8090,potato,2002,whole year,karnataka,860.8,5.757142857,94.67,0.25
8091,ragi,2002,kharif,karnataka,860.8,0.825263158,94.67,0.25
8092,ragi,2002,rabi,karnataka,860.8,1.220769231,94.67,0.25
8093,ragi,2002,summer,karnataka,860.8,1.149166667,94.67,0.25
8094,rapeseed &mustard,2002,rabi,karnataka,860.8,0.215789474,94.67,0.25
8095,rice,2002,kharif,karnataka,860.8,2.035185185,94.67,0.25
8096,rice,2002,rabi,karnataka,860.8,2.000666667,94.66999999999999,0.25
8097,rice,2002,summer,karnataka,860.8,2.378,94.67,0.25
8098,safflower,2002,rabi,karnataka,860.8,0.585714286,94.67,0.25
8099,sannhamp,2002,whole year,karnataka,860.8,0.235,94.67,0.25
8100,sesamum,2002,kharif,karnataka,860.8,0.4028,94.67,0.25
8101,small millets,2002,kharif,karnataka,860.8,0.561904762,94.66999999999999,0.25
8102,soyabean,2002,kharif,karnataka,860.8,0.807,94.66999999999999,0.25
8103,sugarcane,2002,whole year,karnataka,860.8,83.89230769,94.66999999999999,0.25
8104,sunflower,2002,kharif,karnataka,860.8,0.448695652,94.67,0.25
8105,sunflower,2002,rabi,karnataka,860.8,0.472173913,94.66999999999999,0.25
8106,sunflower,2002,summer,karnataka,860.8,0.637727273,94.67,0.25
8107,sweet potato,2002,whole year,karnataka,860.8,6.286,94.67,0.25
8108,tapioca,2002,whole year,karnataka,860.8,9.604285714,94.67,0.25
8109,tobacco,2002,whole year,karnataka,860.8,0.67875,94.67,0.25
8110,turmeric,2002,whole year,karnataka,860.8,4.04952381,94.66999999999999,0.25
8111,urad,2002,kharif,karnataka,860.8,0.139,94.67,0.25
8112,urad,2002,rabi,karnataka,860.8,0.118571429,94.67,0.25
8113,wheat,2002,rabi,karnataka,860.8,0.572142857,94.67,0.25
8114,arhar/tur,2002,kharif,madhya pradesh,800.8,0.551555556,94.67,0.25
8115,bajra,2002,kharif,madhya pradesh,800.8,0.475882353,94.67,0.25
8116,banana,2002,whole year,madhya pradesh,800.8,17.72565217,94.66999999999999,0.25
8117,barley,2002,rabi,madhya pradesh,800.8,1.405128205,94.67,0.25
8119,castor seed,2002,kharif,madhya pradesh,800.8,0.338947368,94.67,0.25
8120,coriander,2002,whole year,madhya pradesh,800.8,0.285909091,94.66999999999999,0.25
8121,cotton(lint),2002,kharif,madhya pradesh,800.8,0.535789474,94.67,0.25
8122,dry chillies,2002,whole year,madhya pradesh,800.8,0.528666667,94.67,0.25
8123,garlic,2002,whole year,madhya pradesh,800.8,2.850666667,94.67,0.25
8124,ginger,2002,kharif,madhya pradesh,800.8,0.931842105,94.67,0.25
8125,gram,2002,rabi,madhya pradesh,800.8,0.742444444,94.67000000811525,0.25
8126,groundnut,2002,kharif,madhya pradesh,800.8,0.688888889,94.67,0.25
8127,jowar,2002,kharif,madhya pradesh,800.8,0.852222222,94.67,0.25
8128,jowar,2002,rabi,madhya pradesh,800.8,1.042727273,94.67,0.25
8129,linseed,2002,rabi,madhya pradesh,800.8,0.429111111,94.67,0.25
8130,maize,2002,kharif,madhya pradesh,800.8,1.662,94.67,0.25
8131,niger seed,2002,kharif,madhya pradesh,800.8,0.1828,94.67,0.25
8132,onion,2002,whole year,madhya pradesh,800.8,12.75155556,94.67,0.25
8133,other  rabi pulses,2002,rabi,madhya pradesh,800.8,0.383111111,94.67,0.25
8134,other kharif pulses,2002,kharif,madhya pradesh,800.8,0.274,94.66999999999999,0.25
8135,potato,2002,whole year,madhya pradesh,800.8,11.89644444,94.67,0.25
8136,ragi,2002,kharif,madhya pradesh,800.8,0.185454545,94.67,0.25
8137,rapeseed &mustard,2002,rabi,madhya pradesh,800.8,0.517272727,94.67000000000002,0.25
8138,rice,2002,kharif,madhya pradesh,800.8,0.608,94.67000000598405,0.25
8139,safflower,2002,rabi,madhya pradesh,800.8,0.215555556,94.67,0.25
8140,sannhamp,2002,whole year,madhya pradesh,800.8,1.584651163,94.67,0.25
8141,sesamum,2002,kharif,madhya pradesh,800.8,0.279111111,94.67,0.25
8142,small millets,2002,kharif,madhya pradesh,800.8,0.213428571,94.67,0.25
8143,soyabean,2002,kharif,madhya pradesh,800.8,0.635555556,94.67000000478842,0.25
8144,sugarcane,2002,whole year,madhya pradesh,800.8,28.415,94.67,0.25
8145,sunflower,2002,kharif,madhya pradesh,800.8,0.272272727,94.67,0.25
8146,sweet potato,2002,whole year,madhya pradesh,800.8,5.559555556,94.67,0.25
8147,tobacco,2002,whole year,madhya pradesh,800.8,0.5225,94.67,0.25
8148,turmeric,2002,whole year,madhya pradesh,800.8,0.505,94.66999999999999,0.25
8149,wheat,2002,rabi,madhya pradesh,800.8,1.500666667,94.67000000890346,0.25
8150,arhar/tur,2002,kharif,maharashtra,967.4,0.6296875,94.67,0.25
8151,bajra,2002,kharif,maharashtra,967.4,0.677272727,94.67,0.25
8152,castor seed,2002,kharif,maharashtra,967.4,0.1815,94.67,0.25
8153,cotton(lint),2002,kharif,maharashtra,967.4,0.99037037,94.67,0.25
8154,gram,2002,rabi,maharashtra,967.4,0.566129032,94.67,0.25
8155,groundnut,2002,kharif,maharashtra,967.4,0.748275862,94.67,0.25
8156,groundnut,2002,summer,maharashtra,967.4,1.725806452,94.67,0.25
8157,jowar,2002,kharif,maharashtra,967.4,1.252857143,94.67,0.25
8158,jowar,2002,rabi,maharashtra,967.4,0.691428571,94.67,0.25
8159,linseed,2002,rabi,maharashtra,967.4,0.266666667,94.67,0.25
8160,maize,2002,kharif,maharashtra,967.4,1.725185185,94.67,0.25
8161,maize,2002,rabi,maharashtra,967.4,1.382727273,94.67,0.25
8162,maize,2002,summer,maharashtra,967.4,1.386315789,94.67,0.25
8163,moong(green gram),2002,kharif,maharashtra,967.4,0.573636364,94.67,0.25
8164,niger seed,2002,kharif,maharashtra,967.4,0.278095238,94.67,0.25
8165,other  rabi pulses,2002,rabi,maharashtra,967.4,0.3948,94.67,0.25
8166,other kharif pulses,2002,kharif,maharashtra,967.4,0.244848485,94.67,0.25
8167,ragi,2002,kharif,maharashtra,967.4,0.88,94.67,0.25
8168,rapeseed &mustard,2002,rabi,maharashtra,967.4,0.317777778,94.67,0.25
8169,rice,2002,kharif,maharashtra,967.4,0.8903125,94.67,0.25
8170,rice,2002,summer,maharashtra,967.4,2.288,94.67,0.25
8171,safflower,2002,rabi,maharashtra,967.4,0.427894737,94.67,0.25
8172,sesamum,2002,kharif,maharashtra,967.4,0.29875,94.67,0.25
8173,sesamum,2002,rabi,maharashtra,967.4,0.135384615,94.67,0.25
8174,small millets,2002,kharif,maharashtra,967.4,0.564615385,94.67,0.25
8175,small millets,2002,rabi,maharashtra,967.4,0.432941176,94.67,0.25
8176,soyabean,2002,kharif,maharashtra,967.4,1.372068966,94.67,0.25
8177,sugarcane,2002,whole year,maharashtra,967.4,65.24666667,94.67,0.25
8178,sunflower,2002,kharif,maharashtra,967.4,0.496363636,94.67,0.25
8179,sunflower,2002,rabi,maharashtra,967.4,0.545416667,94.67,0.25
8180,sunflower,2002,summer,maharashtra,967.4,0.866428571,94.67,0.25
8181,urad,2002,kharif,maharashtra,967.4,0.583333333,94.67,0.25
8182,wheat,2002,rabi,maharashtra,967.4,1.234333333,94.67,0.25
8207,arhar/tur,2002,kharif,mizoram,2627.0,0.653333333,94.67,0.25
8208,arhar/tur,2002,rabi,mizoram,2627.0,0.505,94.67,0.25
8209,cotton(lint),2002,kharif,mizoram,2627.0,2.4125,94.67,0.25
8210,maize,2002,kharif,mizoram,2627.0,1.89,94.67,0.25
8211,maize,2002,rabi,mizoram,2627.0,1.695,94.67,0.25
8212,masoor,2002,kharif,mizoram,2627.0,1.08,94.67,0.25
8213,masoor,2002,rabi,mizoram,2627.0,0.873333333,94.67,0.25
8214,moong(green gram),2002,kharif,mizoram,2627.0,0.69,94.67,0.25
8215,moong(green gram),2002,rabi,mizoram,2627.0,0.866666667,94.67,0.25
8216,other  rabi pulses,2002,rabi,mizoram,2627.0,1.245,94.67,0.25
8217,other kharif pulses,2002,kharif,mizoram,2627.0,0.945,94.67,0.25
8218,potato,2002,whole year,mizoram,2627.0,1.976666667,94.67,0.25
8219,rapeseed &mustard,2002,rabi,mizoram,2627.0,0.6575,94.67,0.25
8220,rice,2002,kharif,mizoram,2627.0,1.89,94.66999999999999,0.25
8221,sesamum,2002,kharif,mizoram,2627.0,0.6,94.67,0.25
8222,soyabean,2002,kharif,mizoram,2627.0,0.955,94.67,0.25
8223,sugarcane,2002,whole year,mizoram,2627.0,6.4075,94.67,0.25
8224,tapioca,2002,whole year,mizoram,2627.0,7.0675,94.66999999999999,0.25
8225,tobacco,2002,whole year,mizoram,2627.0,0.7975,94.67,0.25
8226,urad,2002,kharif,mizoram,2627.0,0.67,94.67,0.25
8227,urad,2002,rabi,mizoram,2627.0,0.606666667,94.67,0.25
8228,arhar/tur,2002,kharif,nagaland,1536.6,0.55,94.67,0.25
8229,bajra,2002,kharif,nagaland,1536.6,1.88,94.67,0.25
8230,barley,2002,rabi,nagaland,1536.6,1.90625,94.67,0.25
8231,cotton(lint),2002,kharif,nagaland,1536.6,5.005,94.67,0.25
8232,gram,2002,rabi,nagaland,1536.6,0.71625,94.67,0.25
8233,groundnut,2002,kharif,nagaland,1536.6,1.33875,94.67,0.25
8234,jowar,2002,kharif,nagaland,1536.6,1.90375,94.67,0.25
8235,jute,2002,kharif,nagaland,1536.6,3.8625,94.67,0.25
8236,linseed,2002,rabi,nagaland,1536.6,1.09,94.67,0.25
8237,maize,2002,kharif,nagaland,1536.6,2.02875,94.67,0.25
8238,moong(green gram),2002,kharif,nagaland,1536.6,1.1575,94.67,0.25
8239,other  rabi pulses,2002,rabi,nagaland,1536.6,0.84875,94.67,0.25
8240,other kharif pulses,2002,kharif,nagaland,1536.6,0.47375,94.67,0.25
8241,peas & beans (pulses),2002,kharif,nagaland,1536.6,1.1525,94.67,0.25
8242,peas & beans (pulses),2002,rabi,nagaland,1536.6,0.82,94.67,0.25
8243,potato,2002,whole year,nagaland,1536.6,11.25375,94.67,0.25
8244,rapeseed &mustard,2002,rabi,nagaland,1536.6,1.13,94.67,0.25
8245,rice,2002,kharif,nagaland,1536.6,1.46375,94.67,0.25
8246,sesamum,2002,kharif,nagaland,1536.6,0.90625,94.67,0.25
8247,small millets,2002,kharif,nagaland,1536.6,1.995,94.67,0.25
8248,soyabean,2002,kharif,nagaland,1536.6,1.4075,94.67,0.25
8249,sugarcane,2002,whole year,nagaland,1536.6,55.63166667,94.67,0.25
8250,sunflower,2002,kharif,nagaland,1536.6,1.81625,94.67,0.25
8251,sunflower,2002,rabi,nagaland,1536.6,1.34375,94.67,0.25
8252,wheat,2002,rabi,nagaland,1536.6,2.0775,94.67,0.25
8253,arhar/tur,2002,kharif,odisha,1102.8,0.665862069,94.67,0.25
8254,arhar/tur,2002,rabi,odisha,1102.8,0.65,94.67,0.25
8255,bajra,2002,kharif,odisha,1102.8,0.528333333,94.67,0.25
8256,castor seed,2002,kharif,odisha,1102.8,0.463913043,94.67,0.25
8257,castor seed,2002,rabi,odisha,1102.8,0.489166667,94.67,0.25
8258,coriander,2002,whole year,odisha,1102.8,0.472333333,94.67,0.25
8259,dry chillies,2002,whole year,odisha,1102.8,0.834333333,94.67,0.25
8260,garlic,2002,whole year,odisha,1102.8,3.16,94.67,0.25
8261,ginger,2002,kharif,odisha,1102.8,1.828,94.67,0.25
8262,gram,2002,rabi,odisha,1102.8,0.489310345,94.67,0.25
8263,groundnut,2002,kharif,odisha,1102.8,0.863,94.67,0.25
8264,horse-gram,2002,kharif,odisha,1102.8,0.222666667,94.67,0.25
8265,jowar,2002,kharif,odisha,1102.8,0.5605,94.67,0.25
8266,jute,2002,kharif,odisha,1102.8,8.91875,94.66999999999999,0.25
8267,linseed,2002,rabi,odisha,1102.8,0.329285714,94.67,0.25
8268,maize,2002,kharif,odisha,1102.8,0.9248,94.67,0.25
8269,masoor,2002,rabi,odisha,1102.8,0.36,94.67,0.25
8270,moong(green gram),2002,kharif,odisha,1102.8,0.205666667,94.67,0.25
8271,niger seed,2002,kharif,odisha,1102.8,0.247272727,94.66999999999999,0.25
8272,niger seed,2002,rabi,odisha,1102.8,0.330909091,94.67,0.25
8273,onion,2002,whole year,odisha,1102.8,8.852666667,94.67,0.25
8274,other  rabi pulses,2002,rabi,odisha,1102.8,0.592962963,94.67,0.25
8275,other kharif pulses,2002,kharif,odisha,1102.8,0.455555556,94.67,0.25
8276,potato,2002,whole year,odisha,1102.8,8.908214286,94.67,0.25
8277,ragi,2002,kharif,odisha,1102.8,0.387692308,94.67,0.25
8278,rapeseed &mustard,2002,rabi,odisha,1102.8,0.118333333,94.67,0.25
8279,rice,2002,kharif,odisha,1102.8,0.753333333,94.67,0.25
8280,safflower,2002,rabi,odisha,1102.8,0.51,94.67,0.25
8281,sesamum,2002,kharif,odisha,1102.8,0.203448276,94.67,0.25
8282,small millets,2002,kharif,odisha,1102.8,0.394705882,94.66999999999999,0.25
8283,sugarcane,2002,whole year,odisha,1102.8,52.07642857,94.67,0.25
8284,sunflower,2002,kharif,odisha,1102.8,0.666666667,94.67,0.25
8285,sunflower,2002,rabi,odisha,1102.8,0.599655172,94.67,0.25
8286,sweet potato,2002,whole year,odisha,1102.8,8.228666667,94.67,0.25
8287,tobacco,2002,whole year,odisha,1102.8,0.522222222,94.67,0.25
8288,turmeric,2002,whole year,odisha,1102.8,2.164827586,94.66999999999999,0.25
8289,urad,2002,kharif,odisha,1102.8,0.202333333,94.67,0.25
8290,wheat,2002,rabi,odisha,1102.8,1.133636364,94.67,0.25
8291,arhar/tur,2002,kharif,punjab,301.8,0.927,94.67,0.25
8292,bajra,2002,kharif,punjab,301.8,0.9,94.67,0.25
8293,barley,2002,rabi,punjab,301.8,3.199,94.67,0.25
8294,cotton(lint),2002,kharif,punjab,301.8,1.836,94.67,0.25
8295,gram,2002,rabi,punjab,301.8,0.966875,94.67,0.25
8296,groundnut,2002,kharif,punjab,301.8,0.784444444,94.67,0.25
8297,guar seed,2002,whole year,punjab,301.8,0.708,94.67,0.25
8298,maize,2002,kharif,punjab,301.8,2.083333333,94.67,0.25
8299,masoor,2002,rabi,punjab,301.8,0.751111111,94.67,0.25
8300,moong(green gram),2002,kharif,punjab,301.8,0.703846154,94.67,0.25
8301,moth,2002,kharif,punjab,301.8,0.75,94.67,0.25
8302,rapeseed &mustard,2002,rabi,punjab,301.8,0.941764706,94.67,0.25
8303,rice,2002,kharif,punjab,301.8,3.438823529,94.67,0.25
8304,sesamum,2002,kharif,punjab,301.8,0.250714286,94.67,0.25
8305,sugarcane,2002,whole year,punjab,301.8,58.85235294,94.67,0.25
8306,urad,2002,kharif,punjab,301.8,0.593333333,94.67,0.25
8307,wheat,2002,rabi,punjab,301.8,4.13,94.67,0.25
8308,arhar/tur,2002,kharif,uttarakhand,1610.3,0.538888889,94.67,0.25
8309,bajra,2002,kharif,uttarakhand,1610.3,1.165,94.67,0.25
8310,barley,2002,rabi,uttarakhand,1610.3,1.282307692,94.67,0.25
8311,garlic,2002,whole year,uttarakhand,1610.3,4.292692308,94.67,0.25
8312,gram,2002,rabi,uttarakhand,1610.3,0.599,94.66999999999999,0.25
8313,groundnut,2002,kharif,uttarakhand,1610.3,0.755,94.66999999999999,0.25
8314,horse-gram,2002,kharif,uttarakhand,1610.3,0.494,94.67,0.25
8315,linseed,2002,rabi,uttarakhand,1610.3,0.336666667,94.67,0.25
8316,maize,2002,kharif,uttarakhand,1610.3,1.043076923,94.67,0.25
